HITId,WorkerId,batch,variable,value,English,country,answer
adjH1,adjS176,1,Input.id_28,extra-twenty-blocks-sent-distance-1,TRUE,TRUE,10
adjH167,adjS175,1,Input.id_28,filler_0_3,TRUE,TRUE,5
adjH62,adjS80,1,Input.id_28,filler_0_17,TRUE,TRUE,2
adjH175,adjS74,1,Input.id_28,filler_0_6,TRUE,TRUE,1
adjH59,adjS182,1,Input.id_28,haunting-three-days-sent-temporal-0,TRUE,TRUE,10
adjH72,adjS60,1,Input.id_28,filler_1_10,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_28,filler_1_1,TRUE,TRUE,9
adjH195,adjS183,1,Input.id_28,big-three-cans-sent-objects-1,TRUE,TRUE,3
adjH150,adjS168,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_28,graceful-five-pianists-sent-human-0,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_28,filler_0_15,TRUE,TRUE,4
adjH14,adjS181,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH144,adjS123,1,Input.id_28,disappointing-five-steps-sent-distance-0,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_28,filler_1_4,FALSE,FALSE,10
adjH164,adjS100,1,Input.id_28,filler_1_1,TRUE,TRUE,10
adjH81,adjS143,1,Input.id_28,charming-twenty-meters-sent-distance-0,TRUE,TRUE,7
adjH126,adjS98,1,Input.id_28,haunting-five-athletes-sent-human-0,TRUE,TRUE,8
adjH190,adjS87,1,Input.id_28,record-setting-five-blocks-sent-distance-0,TRUE,TRUE,3
adjH171,adjS21,1,Input.id_28,filler_0_18,TRUE,TRUE,1
adjH29,adjS25,1,Input.id_28,paltry-three-books-sent-art-1,TRUE,TRUE,4
adjH34,adjS172,1,Input.id_28,uninviting-five-weeks-sent-temporal-0,TRUE,TRUE,8
adjH63,adjS200,1,Input.id_28,filler_1_5,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_28,charming-three-meters-sent-distance-1,TRUE,TRUE,4
adjH89,adjS163,1,Input.id_28,hideous-five-pianists-sent-human-0,TRUE,TRUE,3
adjH26,adjS73,1,Input.id_28,extra-three-students-sent-human-2,TRUE,TRUE,8
adjH87,adjS6,1,Input.id_28,filler_0_14,TRUE,TRUE,8
adjH50,adjS32,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH165,adjS85,1,Input.id_28,mediocre-five-yards-sent-distance-2,TRUE,TRUE,10
adjH41,adjS188,1,Input.id_28,haunting-three-books-sent-art-2,TRUE,TRUE,7
adjH141,adjS160,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH119,adjS57,1,Input.id_28,filler_0_16,TRUE,TRUE,1
adjH189,adjS186,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH136,adjS156,1,Input.id_28,extra-three-yards-sent-distance-2,TRUE,TRUE,10
adjH78,adjS178,1,Input.id_28,filler_1_5,TRUE,TRUE,2
adjH183,adjS139,1,Input.id_28,substantial-twenty-weeks-sent-temporal-0,TRUE,TRUE,10
adjH65,adjS104,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH146,adjS162,1,Input.id_28,graceful-three-bankers-sent-human-2,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_28,paltry-twenty-actors-sent-human-1,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_28,filler_0_15,TRUE,TRUE,4
adjH9,adjS77,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_28,filler_1_11,TRUE,TRUE,9
adjH145,adjS179,1,Input.id_28,meager-twenty-trays-sent-objects-2,TRUE,TRUE,10
adjH27,adjS101,1,Input.id_28,filler_1_4,TRUE,TRUE,9
adjH96,adjS69,1,Input.id_28,filler_1_1,FALSE,FALSE,10
adjH79,adjS102,1,Input.id_28,filler_0_7,TRUE,TRUE,2
adjH154,adjS34,1,Input.id_28,lovely-three-bananas-sent-objects-0,TRUE,TRUE,2
adjH39,adjS170,1,Input.id_28,filler_0_7,TRUE,TRUE,2
adjH53,adjS67,1,Input.id_28,mere-twenty-operas-sent-art-2,TRUE,TRUE,7
adjH54,adjS196,1,Input.id_28,charming-five-paintings-sent-art-0,TRUE,TRUE,8
adjH161,adjS159,1,Input.id_28,filler_0_7,TRUE,TRUE,1
adjH127,adjS64,1,Input.id_28,yellow-five-cans-sent-objects-0,TRUE,TRUE,2
adjH11,adjS99,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH131,adjS28,1,Input.id_28,filler_1_1,TRUE,TRUE,9
adjH82,adjS199,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_28,substantial-five-meters-sent-distance-2,TRUE,TRUE,5
adjH143,adjS91,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_28,filler_0_6,TRUE,TRUE,1
adjH64,adjS33,1,Input.id_28,filler_0_2,TRUE,TRUE,10
adjH162,adjS136,1,Input.id_28,small-three-cans-sent-objects-2,TRUE,TRUE,2
adjH159,adjS20,1,Input.id_28,soothing-twenty-bankers-sent-human-1,TRUE,FALSE,8
adjH75,adjS49,1,Input.id_28,filler_1_11,TRUE,TRUE,10
adjH103,adjS13,1,Input.id_28,blue-five-trays-sent-objects-2,TRUE,TRUE,3
adjH179,adjS165,1,Input.id_28,filler_0_3,TRUE,TRUE,1
adjH112,adjS86,1,Input.id_28,filler_0_6,TRUE,TRUE,3
adjH84,adjS155,1,Input.id_28,filler_0_15,TRUE,TRUE,10
adjH33,adjS82,1,Input.id_28,filler_1_5,TRUE,TRUE,10
adjH69,adjS132,1,Input.id_28,filler_1_9,TRUE,TRUE,10
adjH24,adjS131,1,Input.id_28,filler_1_11,TRUE,TRUE,10
adjH122,adjS113,1,Input.id_28,staggering-five-Americans-sent-human-1,TRUE,TRUE,10
adjH22,adjS76,1,Input.id_28,charming-five-desks-sent-objects-0,TRUE,TRUE,7
adjH155,adjS8,1,Input.id_28,filler_1_1,TRUE,TRUE,7
adjH60,adjS149,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH21,adjS195,1,Input.id_28,astonishing-three-weeks-sent-temporal-0,TRUE,TRUE,10
adjH102,adjS110,1,Input.id_28,extra-twenty-days-sent-temporal-1,TRUE,TRUE,10
adjH130,adjS58,1,Input.id_28,filler_0_2,TRUE,TRUE,10
adjH173,adjS37,1,Input.id_28,haunting-five-books-sent-art-0,TRUE,TRUE,7
adjH80,adjS137,1,Input.id_28,filler_0_18,TRUE,TRUE,1
adjH105,adjS117,1,Input.id_28,small-three-marbles-sent-objects-0,TRUE,TRUE,2
adjH129,adjS92,1,Input.id_28,paltry-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,9
adjH199,adjS193,1,Input.id_28,measly-twenty-apples-sent-objects-2,TRUE,TRUE,10
adjH7,adjS50,1,Input.id_28,beautiful-five-blocks-sent-distance-0,TRUE,TRUE,9
adjH194,adjS95,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH76,adjS29,1,Input.id_28,filler_0_14,TRUE,TRUE,10
adjH86,adjS134,1,Input.id_28,whopping-three-trays-sent-objects-2,TRUE,TRUE,9
adjH147,adjS174,1,Input.id_28,filler_0_17,TRUE,TRUE,2
adjH168,adjS90,1,Input.id_28,filler_0_17,TRUE,TRUE,1
adjH90,adjS190,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH8,adjS112,1,Input.id_28,filler_1_1,TRUE,TRUE,2
adjH31,adjS4,1,Input.id_28,filler_0_7,TRUE,TRUE,2
adjH106,adjS36,1,Input.id_28,staggering-three-feet-sent-distance-2,TRUE,TRUE,5
adjH177,adjS138,1,Input.id_28,filler_0_18,TRUE,TRUE,2
adjH83,adjS148,1,Input.id_28,filler_0_16,TRUE,TRUE,2
adjH114,adjS129,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH67,adjS68,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH188,adjS177,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH32,adjS75,1,Input.id_28,filler_0_18,TRUE,TRUE,5
adjH91,adjS66,1,Input.id_28,remarkable-twenty-hours-sent-temporal-0,TRUE,TRUE,10
adjH6,adjS116,1,Input.id_28,hideous-five-meters-sent-distance-0,TRUE,TRUE,6
adjH97,adjS65,1,Input.id_28,disgusting-three-books-sent-art-2,TRUE,TRUE,6
adjH138,adjS55,1,Input.id_28,astonishing-five-shows-sent-art-0,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_28,filler_1_5,TRUE,TRUE,10
adjH163,adjS40,1,Input.id_28,grinning-three-pianists-sent-human-0,TRUE,TRUE,8
adjH51,adjS105,1,Input.id_28,filler_1_5,TRUE,TRUE,9
adjH128,adjS119,1,Input.id_28,beautiful-twenty-weeks-sent-temporal-2,TRUE,TRUE,6
adjH36,adjS96,1,Input.id_28,mediocre-five-doctors-sent-human-1,TRUE,TRUE,3
adjH52,adjS12,1,Input.id_28,filler_0_7,TRUE,TRUE,1
adjH68,adjS22,1,Input.id_28,filler_1_10,TRUE,TRUE,9
adjH160,adjS81,1,Input.id_28,hideous-five-yards-sent-distance-1,TRUE,TRUE,6
adjH142,adjS72,1,Input.id_28,measly-twenty-operas-sent-art-2,TRUE,TRUE,6
adjH116,adjS103,1,Input.id_28,filler_0_7,TRUE,TRUE,2
adjH109,adjS157,1,Input.id_28,filler_0_3,TRUE,TRUE,2
adjH56,adjS171,1,Input.id_28,measly-twenty-acts-sent-unitlike-0,TRUE,TRUE,6
adjH10,adjS127,1,Input.id_28,filler_0_16,TRUE,TRUE,2
adjH45,adjS11,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH30,adjS147,1,Input.id_28,disappointing-twenty-days-sent-temporal-2,TRUE,TRUE,10
adjH196,adjS118,1,Input.id_28,soothing-three-steps-sent-distance-1,TRUE,TRUE,9
adjH2,adjS107,1,Input.id_28,pathetic-twenty-hours-sent-temporal-1,TRUE,TRUE,8
adjH113,adjS23,1,Input.id_28,filler_0_16,TRUE,TRUE,1
adjH93,adjS125,1,Input.id_28,filler_1_13,TRUE,FALSE,9
adjH48,adjS198,1,Input.id_28,extra-twenty-yards-sent-distance-2,TRUE,TRUE,10
adjH181,adjS145,1,Input.id_28,surprising-three-weeks-sent-temporal-0,TRUE,TRUE,10
adjH94,adjS39,1,Input.id_28,charming-five-pages-sent-unitlike-1,TRUE,TRUE,7
adjH12,adjS42,1,Input.id_28,filler_1_8,TRUE,TRUE,10
adjH104,adjS192,1,Input.id_28,disappointing-twenty-forks-sent-objects-2,TRUE,TRUE,10
adjH170,adjS10,1,Input.id_28,filler_0_7,TRUE,NA,2
adjH185,adjS130,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH120,adjS121,1,Input.id_28,filler_0_15,TRUE,TRUE,3
adjH35,adjS142,1,Input.id_28,substantial-twenty-pencils-sent-objects-1,TRUE,TRUE,6
adjH172,adjS38,1,Input.id_28,enchanting-five-pianists-sent-human-0,TRUE,TRUE,9
adjH95,adjS84,1,Input.id_28,filler_0_3,FALSE,FALSE,2
adjH125,adjS47,1,Input.id_28,mere-three-feet-sent-distance-2,TRUE,TRUE,10
adjH133,adjS153,1,Input.id_28,filler_0_15,TRUE,TRUE,3
adjH23,adjS146,1,Input.id_28,filler_0_15,TRUE,TRUE,2
adjH107,adjS2,1,Input.id_28,remarkable-three-actors-sent-human-1,TRUE,TRUE,9
adjH5,adjS185,1,Input.id_28,filler_0_14,TRUE,TRUE,9
adjH198,adjS93,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH197,adjS15,1,Input.id_28,mediocre-twenty-forks-sent-objects-2,TRUE,TRUE,10
adjH137,adjS135,1,Input.id_28,filler_0_15,TRUE,TRUE,1
adjH55,adjS133,1,Input.id_28,filler_0_16,TRUE,TRUE,3
adjH152,adjS44,1,Input.id_28,filler_1_9,TRUE,TRUE,10
adjH193,adjS14,1,Input.id_28,hideous-twenty-blocks-sent-distance-1,TRUE,TRUE,10
adjH44,adjS120,1,Input.id_28,haunting-five-yards-sent-distance-2,TRUE,TRUE,8
adjH66,adjS144,1,Input.id_28,beautiful-three-days-sent-temporal-2,TRUE,TRUE,5
adjH15,adjS3,1,Input.id_28,beautiful-five-marbles-sent-objects-1,TRUE,TRUE,3
adjH57,adjS194,1,Input.id_28,filler_0_14,TRUE,TRUE,9
adjH124,adjS108,1,Input.id_28,filler_1_8,TRUE,TRUE,10
adjH74,adjS54,1,Input.id_28,filler_1_5,TRUE,TRUE,10
adjH123,adjS169,1,Input.id_28,disgusting-three-desks-sent-objects-2,TRUE,TRUE,4
adjH156,adjS124,1,Input.id_28,mediocre-five-hours-sent-temporal-0,TRUE,TRUE,8
adjH135,adjS88,1,Input.id_28,filler_0_6,FALSE,TRUE,1
adjH182,adjS166,1,Input.id_28,astonishing-five-paintings-sent-art-2,TRUE,TRUE,9
adjH43,adjS164,1,Input.id_28,soothing-three-weeks-sent-temporal-0,FALSE,TRUE,9
adjH153,adjS45,1,Input.id_28,disappointing-five-hours-sent-temporal-0,FALSE,TRUE,3
adjH101,adjS7,1,Input.id_28,talented-twenty-teammates-sent-human-1,TRUE,TRUE,7
adjH111,adjS106,1,Input.id_28,filler_0_16,FALSE,TRUE,2
adjH40,adjS59,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH139,adjS167,1,Input.id_28,filler_0_2,TRUE,TRUE,2
adjH17,adjS56,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH169,adjS173,1,Input.id_28,filler_1_11,TRUE,TRUE,10
adjH191,adjS16,1,Input.id_28,filler_0_18,TRUE,TRUE,4
adjH187,adjS63,1,Input.id_28,remarkable-five-meals-sent-unitlike-0,TRUE,TRUE,2
adjH16,adjS158,1,Input.id_28,pathetic-twenty-feet-sent-distance-1,TRUE,TRUE,5
adjH100,adjS70,1,Input.id_28,mediocre-twenty-weeks-sent-temporal-2,TRUE,TRUE,5
adjH192,adjS43,1,Input.id_28,record-setting-twenty-feet-sent-distance-0,TRUE,TRUE,10
adjH88,adjS79,1,Input.id_28,filler_1_10,TRUE,TRUE,10
adjH200,adjS30,1,Input.id_28,filler_1_1,TRUE,TRUE,3
adjH77,adjS1,1,Input.id_28,uninviting-five-paragraphs-sent-unitlike-0,TRUE,TRUE,6
adjH4,adjS19,1,Input.id_28,record-setting-twenty-pages-sent-unitlike-2,TRUE,TRUE,10
adjH148,adjS126,1,Input.id_28,filler_0_18,TRUE,TRUE,5
adjH61,adjS184,1,Input.id_28,incredible-three-trays-sent-objects-1,TRUE,TRUE,7
adjH178,adjS71,1,Input.id_28,filler_1_10,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_28,surprising-five-shows-sent-art-2,TRUE,TRUE,8
adjH92,adjS191,1,Input.id_28,measly-three-movies-sent-art-0,TRUE,TRUE,9
adjH158,adjS52,1,Input.id_28,filler_0_17,TRUE,TRUE,1
adjH134,adjS89,1,Input.id_28,remarkable-five-teammates-sent-human-1,TRUE,TRUE,6
adjH117,adjS152,1,Input.id_28,filler_1_13,TRUE,TRUE,10
adjH140,adjS41,1,Input.id_28,hefty-twenty-days-sent-temporal-2,TRUE,TRUE,6
adjH110,adjS122,1,Input.id_28,lovely-three-days-sent-temporal-0,TRUE,TRUE,10
adjH115,adjS5,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH118,adjS24,1,Input.id_28,haunting-three-years-sent-temporal-0,TRUE,TRUE,9
adjH47,adjS31,1,Input.id_28,paltry-three-Americans-sent-human-1,TRUE,TRUE,9
adjH73,adjS180,1,Input.id_28,filler_0_15,TRUE,TRUE,3
adjH71,adjS18,1,Input.id_28,filler_0_3,TRUE,TRUE,1
adjH25,adjS197,1,Input.id_28,filler_1_12,TRUE,TRUE,10
adjH85,adjS161,1,Input.id_28,filler_0_6,TRUE,TRUE,2
adjH184,adjS128,1,Input.id_28,filler_0_3,TRUE,TRUE,3
adjH166,adjS154,1,Input.id_28,mediocre-twenty-weeks-sent-temporal-1,TRUE,TRUE,8
adjH28,adjS26,1,Input.id_28,filler_0_2,TRUE,TRUE,10
adjH176,adjS140,1,Input.id_28,filler_1_4,TRUE,TRUE,10
adjH70,adjS114,1,Input.id_28,filler_1_4,TRUE,TRUE,3
adjH180,adjS27,1,Input.id_28,charming-twenty-pages-sent-unitlike-1,TRUE,TRUE,7
adjH46,adjS53,1,Input.id_28,beautiful-five-books-sent-art-1,TRUE,TRUE,6
adjH98,adjS17,1,Input.id_28,soothing-twenty-feet-sent-distance-0,TRUE,TRUE,10
adjH108,adjS115,1,Input.id_28,hopeful-five-teammates-sent-human-1,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_28,filler_1_4,TRUE,TRUE,9
adjH121,adjS94,1,Input.id_28,devastating-twenty-hours-sent-temporal-0,FALSE,TRUE,10
adjH18,adjS187,1,Input.id_28,filler_1_1,TRUE,TRUE,10
adjH19,adjS46,1,Input.id_29,soothing-five-books-sent-art-2,TRUE,TRUE,10
adjH149,adjS61,1,Input.id_29,filler_0_14,FALSE,FALSE,10
adjH174,adjS9,1,Input.id_29,filler_1_4,TRUE,TRUE,7
adjH1,adjS176,1,Input.id_29,filler_1_1,TRUE,TRUE,9
adjH167,adjS175,1,Input.id_29,devastating-five-books-sent-art-0,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_29,filler_1_10,TRUE,TRUE,10
adjH175,adjS74,1,Input.id_29,record-setting-five-shows-sent-art-2,TRUE,TRUE,10
adjH59,adjS182,1,Input.id_29,filler_0_3,TRUE,TRUE,1
adjH72,adjS60,1,Input.id_29,filler_1_5,TRUE,TRUE,1
adjH99,adjS83,1,Input.id_29,filler_0_15,TRUE,TRUE,2
adjH195,adjS183,1,Input.id_29,filler_1_5,TRUE,TRUE,10
adjH150,adjS168,1,Input.id_29,substantial-five-desks-sent-objects-0,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_29,hideous-three-steps-sent-distance-0,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_29,haunting-twenty-years-sent-temporal-0,TRUE,TRUE,9
adjH14,adjS181,1,Input.id_29,filler_0_2,TRUE,TRUE,2
adjH144,adjS123,1,Input.id_29,filler_1_11,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_29,meager-twenty-pianists-sent-human-0,FALSE,FALSE,10
adjH164,adjS100,1,Input.id_29,pathetic-five-marbles-sent-objects-1,TRUE,TRUE,9
adjH81,adjS143,1,Input.id_29,uninviting-five-years-sent-temporal-2,TRUE,TRUE,8
adjH126,adjS98,1,Input.id_29,soothing-three-yards-sent-distance-1,TRUE,TRUE,9
adjH190,adjS87,1,Input.id_29,uninviting-three-forks-sent-objects-0,TRUE,TRUE,3
adjH171,adjS21,1,Input.id_29,beautiful-five-forks-sent-objects-0,TRUE,TRUE,1
adjH29,adjS25,1,Input.id_29,filler_0_15,TRUE,TRUE,3
adjH34,adjS172,1,Input.id_29,bold-three-lawyers-sent-human-1,TRUE,TRUE,2
adjH63,adjS200,1,Input.id_29,soothing-three-hours-sent-temporal-0,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_29,filler_0_17,TRUE,TRUE,2
adjH89,adjS163,1,Input.id_29,charming-five-books-sent-art-1,TRUE,TRUE,8
adjH26,adjS73,1,Input.id_29,filler_0_14,TRUE,TRUE,10
adjH87,adjS6,1,Input.id_29,filler_0_6,TRUE,TRUE,2
adjH50,adjS32,1,Input.id_29,filler_1_8,TRUE,TRUE,10
adjH165,adjS85,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH41,adjS188,1,Input.id_29,pathetic-three-blocks-sent-distance-2,TRUE,TRUE,9
adjH141,adjS160,1,Input.id_29,measly-three-yards-sent-distance-2,TRUE,TRUE,9
adjH119,adjS57,1,Input.id_29,filler_1_1,TRUE,TRUE,8
adjH189,adjS186,1,Input.id_29,filler_0_3,TRUE,TRUE,2
adjH136,adjS156,1,Input.id_29,impressive-twenty-steps-sent-distance-1,TRUE,TRUE,10
adjH78,adjS178,1,Input.id_29,enchanting-twenty-months-sent-temporal-2,TRUE,TRUE,10
adjH183,adjS139,1,Input.id_29,filler_0_6,TRUE,TRUE,1
adjH65,adjS104,1,Input.id_29,filler_0_7,TRUE,TRUE,3
adjH146,adjS162,1,Input.id_29,filler_0_16,TRUE,TRUE,3
adjH157,adjS151,1,Input.id_29,filler_1_9,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_29,filler_0_16,TRUE,TRUE,3
adjH9,adjS77,1,Input.id_29,filler_0_17,TRUE,TRUE,1
adjH58,adjS150,1,Input.id_29,hideous-twenty-belts-sent-objects-1,TRUE,TRUE,4
adjH145,adjS179,1,Input.id_29,unsatisfying-twenty-marbles-sent-objects-0,TRUE,TRUE,10
adjH27,adjS101,1,Input.id_29,filler_1_13,TRUE,TRUE,10
adjH96,adjS69,1,Input.id_29,astonishing-three-years-sent-temporal-0,FALSE,FALSE,10
adjH79,adjS102,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH154,adjS34,1,Input.id_29,filler_0_17,TRUE,TRUE,1
adjH39,adjS170,1,Input.id_29,devastating-five-movies-sent-art-2,TRUE,TRUE,8
adjH53,adjS67,1,Input.id_29,remarkable-five-meters-sent-distance-1,TRUE,TRUE,10
adjH54,adjS196,1,Input.id_29,filler_1_8,TRUE,TRUE,10
adjH161,adjS159,1,Input.id_29,filler_0_3,TRUE,TRUE,1
adjH127,adjS64,1,Input.id_29,filler_1_1,TRUE,TRUE,8
adjH11,adjS99,1,Input.id_29,filler_1_8,TRUE,TRUE,10
adjH131,adjS28,1,Input.id_29,lovely-twenty-marbles-sent-objects-2,TRUE,TRUE,9
adjH82,adjS199,1,Input.id_29,filler_0_3,TRUE,TRUE,2
adjH186,adjS189,1,Input.id_29,filler_0_17,TRUE,TRUE,1
adjH143,adjS91,1,Input.id_29,filler_1_8,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH64,adjS33,1,Input.id_29,filler_1_5,TRUE,TRUE,10
adjH162,adjS136,1,Input.id_29,lovely-five-Americans-sent-human-0,TRUE,TRUE,6
adjH159,adjS20,1,Input.id_29,filler_0_15,TRUE,FALSE,2
adjH75,adjS49,1,Input.id_29,filler_0_6,TRUE,TRUE,2
adjH103,adjS13,1,Input.id_29,filler_1_11,TRUE,TRUE,8
adjH179,adjS165,1,Input.id_29,filler_1_9,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_29,filler_1_13,TRUE,TRUE,10
adjH84,adjS155,1,Input.id_29,paltry-five-pages-sent-unitlike-1,TRUE,TRUE,9
adjH33,adjS82,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH69,adjS132,1,Input.id_29,impressive-three-bananas-sent-objects-1,TRUE,TRUE,10
adjH24,adjS131,1,Input.id_29,filler_0_6,TRUE,TRUE,2
adjH122,adjS113,1,Input.id_29,haunting-twenty-bankers-sent-human-0,TRUE,TRUE,10
adjH22,adjS76,1,Input.id_29,beautiful-three-years-sent-temporal-2,TRUE,TRUE,10
adjH155,adjS8,1,Input.id_29,filler_0_2,TRUE,TRUE,3
adjH60,adjS149,1,Input.id_29,hefty-five-movies-sent-art-1,TRUE,TRUE,8
adjH21,adjS195,1,Input.id_29,unsatisfying-five-desks-sent-objects-1,TRUE,TRUE,10
adjH102,adjS110,1,Input.id_29,tall-three-desks-sent-objects-0,TRUE,TRUE,4
adjH130,adjS58,1,Input.id_29,substantial-twenty-meters-sent-distance-0,TRUE,TRUE,6
adjH173,adjS37,1,Input.id_29,substantial-twenty-blocks-sent-distance-2,TRUE,TRUE,10
adjH80,adjS137,1,Input.id_29,surprising-twenty-trays-sent-objects-0,TRUE,TRUE,8
adjH105,adjS117,1,Input.id_29,small-twenty-desks-sent-objects-1,TRUE,TRUE,6
adjH129,adjS92,1,Input.id_29,measly-three-Americans-sent-human-0,TRUE,TRUE,10
adjH199,adjS193,1,Input.id_29,disappointing-three-meals-sent-unitlike-1,TRUE,TRUE,10
adjH7,adjS50,1,Input.id_29,filler_1_9,TRUE,TRUE,10
adjH194,adjS95,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH76,adjS29,1,Input.id_29,lovely-three-blocks-sent-distance-1,TRUE,TRUE,9
adjH86,adjS134,1,Input.id_29,filler_1_10,TRUE,TRUE,10
adjH147,adjS174,1,Input.id_29,substantial-twenty-yards-sent-distance-1,TRUE,TRUE,8
adjH168,adjS90,1,Input.id_29,round-twenty-belts-sent-objects-2,TRUE,TRUE,4
adjH90,adjS190,1,Input.id_29,hefty-twenty-forks-sent-objects-1,TRUE,TRUE,6
adjH8,adjS112,1,Input.id_29,filler_1_9,TRUE,TRUE,7
adjH31,adjS4,1,Input.id_29,substantial-three-actors-sent-human-0,TRUE,TRUE,3
adjH106,adjS36,1,Input.id_29,filler_0_3,TRUE,TRUE,2
adjH177,adjS138,1,Input.id_29,filler_0_14,TRUE,TRUE,10
adjH83,adjS148,1,Input.id_29,filler_1_11,TRUE,TRUE,10
adjH114,adjS129,1,Input.id_29,filler_1_8,TRUE,TRUE,10
adjH67,adjS68,1,Input.id_29,paltry-three-movies-sent-art-0,TRUE,TRUE,10
adjH188,adjS177,1,Input.id_29,pathetic-five-awards-sent-unitlike-2,TRUE,TRUE,3
adjH32,adjS75,1,Input.id_29,disappointing-five-hours-sent-temporal-2,TRUE,TRUE,7
adjH91,adjS66,1,Input.id_29,paltry-five-apples-sent-objects-2,TRUE,TRUE,10
adjH6,adjS116,1,Input.id_29,ugly-twenty-athletes-sent-human-0,TRUE,TRUE,3
adjH97,adjS65,1,Input.id_29,filler_1_4,TRUE,TRUE,9
adjH138,adjS55,1,Input.id_29,lovely-five-weeks-sent-temporal-2,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_29,staggering-three-meters-sent-distance-0,TRUE,TRUE,10
adjH163,adjS40,1,Input.id_29,hopeful-three-bankers-sent-human-1,TRUE,TRUE,2
adjH51,adjS105,1,Input.id_29,filler_0_18,TRUE,TRUE,2
adjH128,adjS119,1,Input.id_29,enchanting-twenty-bankers-sent-human-1,TRUE,TRUE,8
adjH36,adjS96,1,Input.id_29,filler_0_18,TRUE,TRUE,2
adjH52,adjS12,1,Input.id_29,filler_1_8,TRUE,TRUE,6
adjH68,adjS22,1,Input.id_29,mere-five-acts-sent-unitlike-2,TRUE,TRUE,9
adjH160,adjS81,1,Input.id_29,filler_1_10,TRUE,TRUE,10
adjH142,adjS72,1,Input.id_29,filler_1_12,TRUE,TRUE,10
adjH116,adjS103,1,Input.id_29,surprising-three-actors-sent-human-0,TRUE,TRUE,4
adjH109,adjS157,1,Input.id_29,filler_1_8,TRUE,TRUE,7
adjH56,adjS171,1,Input.id_29,filler_0_6,TRUE,TRUE,1
adjH10,adjS127,1,Input.id_29,filler_0_17,TRUE,TRUE,1
adjH45,adjS11,1,Input.id_29,soothing-five-desks-sent-objects-0,TRUE,TRUE,6
adjH30,adjS147,1,Input.id_29,mediocre-five-weeks-sent-temporal-1,TRUE,TRUE,10
adjH196,adjS118,1,Input.id_29,filler_1_9,TRUE,TRUE,10
adjH2,adjS107,1,Input.id_29,filler_1_5,TRUE,TRUE,10
adjH113,adjS23,1,Input.id_29,filler_0_2,TRUE,TRUE,8
adjH93,adjS125,1,Input.id_29,surprising-five-meters-sent-distance-1,TRUE,FALSE,4
adjH48,adjS198,1,Input.id_29,extra-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,8
adjH181,adjS145,1,Input.id_29,filler_1_13,TRUE,TRUE,10
adjH94,adjS39,1,Input.id_29,hefty-five-steps-sent-distance-2,TRUE,TRUE,8
adjH12,adjS42,1,Input.id_29,filler_0_14,TRUE,TRUE,10
