,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods
1321,spentLondon,1,disappointing,"10,000",weeks,adj-ambig,num-high,noun-measure,"The diplomat worked for a disappointing 10,000 weeks in Nairobi.","The diplomat worked for 10,000 disappointing weeks in Nairobi.","The diplomat worked for a disappointing 10,000 week in Nairobi.","The diplomat worked for a 10,000 weeks in Nairobi.","The diplomat worked for 10,000 weeks in Nairobi.","The diplomat worked for disappointing 10,000 weeks in Nairobi.","The diplomat worked for a 10,000 disappointing weeks in Nairobi.", good,0.9731115917862874, good,0.9901920972996128, good,0.5343850673410186, bad,0.10988189249616465, good,0.9701787074201776, good,0.8353795136693795, good,0.8003451875014596
1322,spentLondon,1,disappointing,"10,000",months,adj-ambig,num-high,noun-measure,"The diplomat worked for a disappointing 10,000 months in Nairobi.","The diplomat worked for 10,000 disappointing months in Nairobi.","The diplomat worked for a disappointing 10,000 month in Nairobi.","The diplomat worked for a 10,000 months in Nairobi.","The diplomat worked for 10,000 months in Nairobi.","The diplomat worked for disappointing 10,000 months in Nairobi.","The diplomat worked for a 10,000 disappointing months in Nairobi.", good,0.9677082129969161, good,0.9931554384478518, good,0.6014425856961191, bad,0.06036921707470244, good,0.9308561359639579, good,0.7878351039253145, good,0.8312627157385419
1323,spentLondon,1,disappointing,"10,000",years,adj-ambig,num-high,noun-measure,"The diplomat worked for a disappointing 10,000 years in Nairobi.","The diplomat worked for 10,000 disappointing years in Nairobi.","The diplomat worked for a disappointing 10,000 year in Nairobi.","The diplomat worked for a 10,000 years in Nairobi.","The diplomat worked for 10,000 years in Nairobi.","The diplomat worked for disappointing 10,000 years in Nairobi.","The diplomat worked for a 10,000 disappointing years in Nairobi.", good,0.9828191710131265, good,0.98702070110961, bad,0.01887979814558427, bad,0.026477137892171432, good,0.6951981820758967, good,0.5981541992461987, good,0.8456450838805178
1324,spentLondon,1,disappointing,"10,000",hours,adj-ambig,num-high,noun-measure,"The diplomat worked for a disappointing 10,000 hours in Nairobi.","The diplomat worked for 10,000 disappointing hours in Nairobi.","The diplomat worked for a disappointing 10,000 hour in Nairobi.","The diplomat worked for a 10,000 hours in Nairobi.","The diplomat worked for 10,000 hours in Nairobi.","The diplomat worked for disappointing 10,000 hours in Nairobi.","The diplomat worked for a 10,000 disappointing hours in Nairobi.", good,0.9933839612979442, good,0.9956958564907911, bad,0.019883182606984517, good,0.7177777702710488, good,0.9944240032020506, good,0.8649147083287605, good,0.9712583744452502
1325,spentLondon,1,disappointing,21,days,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 21 days in Nairobi.,The diplomat worked for 21 disappointing days in Nairobi.,The diplomat worked for a disappointing 21 day in Nairobi.,The diplomat worked for a 21 days in Nairobi.,The diplomat worked for 21 days in Nairobi.,The diplomat worked for disappointing 21 days in Nairobi.,The diplomat worked for a 21 disappointing days in Nairobi., good,0.9944865899422385, good,0.9979076817558639, bad,0.3395882666111243, bad,0.23267869961095167, good,0.9983476866752093, good,0.9188483100900345, good,0.6839632847953772
1326,spentLondon,1,disappointing,21,weeks,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 21 weeks in Nairobi.,The diplomat worked for 21 disappointing weeks in Nairobi.,The diplomat worked for a disappointing 21 week in Nairobi.,The diplomat worked for a 21 weeks in Nairobi.,The diplomat worked for 21 weeks in Nairobi.,The diplomat worked for disappointing 21 weeks in Nairobi.,The diplomat worked for a 21 disappointing weeks in Nairobi., good,0.9940270355032682, good,0.997405510321194, bad,0.2625463793500843, good,0.7253208647243446, good,0.9979686597698312, good,0.8771034628193887, good,0.834846035296054
1327,spentLondon,1,disappointing,21,months,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 21 months in Nairobi.,The diplomat worked for 21 disappointing months in Nairobi.,The diplomat worked for a disappointing 21 month in Nairobi.,The diplomat worked for a 21 months in Nairobi.,The diplomat worked for 21 months in Nairobi.,The diplomat worked for disappointing 21 months in Nairobi.,The diplomat worked for a 21 disappointing months in Nairobi., good,0.9955735470490616, good,0.9981018146368756, good,0.9038297463595842, bad,0.4134800112182163, good,0.9983266444232707, good,0.95636041867289, good,0.8963370328504802
1328,spentLondon,1,disappointing,21,years,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 21 years in Nairobi.,The diplomat worked for 21 disappointing years in Nairobi.,The diplomat worked for a disappointing 21 year in Nairobi.,The diplomat worked for a 21 years in Nairobi.,The diplomat worked for 21 years in Nairobi.,The diplomat worked for disappointing 21 years in Nairobi.,The diplomat worked for a 21 disappointing years in Nairobi., good,0.9951395010406786, good,0.9987134220519773, bad,0.050837687787821606, bad,0.013685554522530619, good,0.9989979155223246, good,0.9004801697370449, good,0.7779789591218426
1329,spentLondon,1,disappointing,21,hours,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 21 hours in Nairobi.,The diplomat worked for 21 disappointing hours in Nairobi.,The diplomat worked for a disappointing 21 hour in Nairobi.,The diplomat worked for a 21 hours in Nairobi.,The diplomat worked for 21 hours in Nairobi.,The diplomat worked for disappointing 21 hours in Nairobi.,The diplomat worked for a 21 disappointing hours in Nairobi., good,0.9956255202319445, good,0.9980828001799462, bad,0.037902682701547064, bad,0.13400223391365684, good,0.9982716300545997, good,0.9583050355274785, good,0.7561647222215395
1330,spentLondon,1,disappointing,51,days,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 51 days in Nairobi.,The diplomat worked for 51 disappointing days in Nairobi.,The diplomat worked for a disappointing 51 day in Nairobi.,The diplomat worked for a 51 days in Nairobi.,The diplomat worked for 51 days in Nairobi.,The diplomat worked for disappointing 51 days in Nairobi.,The diplomat worked for a 51 disappointing days in Nairobi., good,0.9962976879204833, good,0.9986058329551017, good,0.6439129067429815, bad,0.25511329798515026, good,0.9987502557815583, good,0.9346579551426406, good,0.6475579443945179
1331,spentLondon,1,disappointing,51,weeks,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 51 weeks in Nairobi.,The diplomat worked for 51 disappointing weeks in Nairobi.,The diplomat worked for a disappointing 51 week in Nairobi.,The diplomat worked for a 51 weeks in Nairobi.,The diplomat worked for 51 weeks in Nairobi.,The diplomat worked for disappointing 51 weeks in Nairobi.,The diplomat worked for a 51 disappointing weeks in Nairobi., good,0.9899295361427396, good,0.9976485782336338, good,0.8200707516056827, bad,0.061529963052875836, good,0.9965268105247931, good,0.7617539695781986, good,0.7243369748514086
1332,spentLondon,1,disappointing,51,months,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 51 months in Nairobi.,The diplomat worked for 51 disappointing months in Nairobi.,The diplomat worked for a disappointing 51 month in Nairobi.,The diplomat worked for a 51 months in Nairobi.,The diplomat worked for 51 months in Nairobi.,The diplomat worked for disappointing 51 months in Nairobi.,The diplomat worked for a 51 disappointing months in Nairobi., good,0.99705968122945, good,0.9983619307024421, good,0.9069173115518264, bad,0.202114152491767, good,0.9988399633633004, good,0.9533251955587183, good,0.7086073457759475
1333,spentLondon,1,disappointing,51,years,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 51 years in Nairobi.,The diplomat worked for 51 disappointing years in Nairobi.,The diplomat worked for a disappointing 51 year in Nairobi.,The diplomat worked for a 51 years in Nairobi.,The diplomat worked for 51 years in Nairobi.,The diplomat worked for disappointing 51 years in Nairobi.,The diplomat worked for a 51 disappointing years in Nairobi., good,0.9941982213992306, good,0.9985832442473422, bad,0.03498841255479035, bad,0.00841947600172921, good,0.9988590953271849, good,0.915816025503835, bad,0.4525858318042669
1334,spentLondon,1,disappointing,51,hours,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 51 hours in Nairobi.,The diplomat worked for 51 disappointing hours in Nairobi.,The diplomat worked for a disappointing 51 hour in Nairobi.,The diplomat worked for a 51 hours in Nairobi.,The diplomat worked for 51 hours in Nairobi.,The diplomat worked for disappointing 51 hours in Nairobi.,The diplomat worked for a 51 disappointing hours in Nairobi., good,0.9953728539783206, good,0.9984326226209456, bad,0.07717894821643057, bad,0.19499380021744916, good,0.998788522432174, good,0.9718759345695785, good,0.6285252165240803
1335,spentLondon,1,disappointing,512,days,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 512 days in Nairobi.,The diplomat worked for 512 disappointing days in Nairobi.,The diplomat worked for a disappointing 512 day in Nairobi.,The diplomat worked for a 512 days in Nairobi.,The diplomat worked for 512 days in Nairobi.,The diplomat worked for disappointing 512 days in Nairobi.,The diplomat worked for a 512 disappointing days in Nairobi., good,0.9960596257286302, good,0.9973330884440266, good,0.8804552374387445, good,0.8230002701951147, good,0.9983244985224549, good,0.9737301043457598, good,0.9171269736074136
1336,spentLondon,1,disappointing,512,weeks,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 512 weeks in Nairobi.,The diplomat worked for 512 disappointing weeks in Nairobi.,The diplomat worked for a disappointing 512 week in Nairobi.,The diplomat worked for a 512 weeks in Nairobi.,The diplomat worked for 512 weeks in Nairobi.,The diplomat worked for disappointing 512 weeks in Nairobi.,The diplomat worked for a 512 disappointing weeks in Nairobi., good,0.9915686637745534, good,0.9960714875745246, good,0.9520340005167616, good,0.5476509760294805, good,0.9981654141137484, good,0.9168685361318692, good,0.8183296159984736
1337,spentLondon,1,disappointing,512,months,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 512 months in Nairobi.,The diplomat worked for 512 disappointing months in Nairobi.,The diplomat worked for a disappointing 512 month in Nairobi.,The diplomat worked for a 512 months in Nairobi.,The diplomat worked for 512 months in Nairobi.,The diplomat worked for disappointing 512 months in Nairobi.,The diplomat worked for a 512 disappointing months in Nairobi., good,0.9904982238801103, good,0.9973147886468111, good,0.7623118004861185, bad,0.3694196921505599, good,0.996203690572147, good,0.9306956273866642, good,0.7559571759317119
1338,spentLondon,1,disappointing,512,years,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 512 years in Nairobi.,The diplomat worked for 512 disappointing years in Nairobi.,The diplomat worked for a disappointing 512 year in Nairobi.,The diplomat worked for a 512 years in Nairobi.,The diplomat worked for 512 years in Nairobi.,The diplomat worked for disappointing 512 years in Nairobi.,The diplomat worked for a 512 disappointing years in Nairobi., good,0.9881017556390831, good,0.9954967157293532, bad,0.30269736785825074, bad,0.0070305278888238565, good,0.8510685341373613, good,0.8883399790245431, good,0.8208862743613059
1339,spentLondon,1,disappointing,512,hours,adj-ambig,num-med_odd,noun-measure,The diplomat worked for a disappointing 512 hours in Nairobi.,The diplomat worked for 512 disappointing hours in Nairobi.,The diplomat worked for a disappointing 512 hour in Nairobi.,The diplomat worked for a 512 hours in Nairobi.,The diplomat worked for 512 hours in Nairobi.,The diplomat worked for disappointing 512 hours in Nairobi.,The diplomat worked for a 512 disappointing hours in Nairobi., good,0.9949501960474173, good,0.9977337562167531, bad,0.03709294698597232, bad,0.15127845801769024, good,0.9982588153239363, good,0.9637970775468477, good,0.8669055734112444
1340,spentLondon,1,disappointing,"1,429",days,adj-ambig,num-high_odd,noun-measure,"The diplomat worked for a disappointing 1,429 days in Nairobi.","The diplomat worked for 1,429 disappointing days in Nairobi.","The diplomat worked for a disappointing 1,429 day in Nairobi.","The diplomat worked for a 1,429 days in Nairobi.","The diplomat worked for 1,429 days in Nairobi.","The diplomat worked for disappointing 1,429 days in Nairobi.","The diplomat worked for a 1,429 disappointing days in Nairobi.", good,0.9958333072529373, good,0.9969274770894652, good,0.9652906579949465, good,0.95065436427927, good,0.9929449128044577, good,0.9737594900162468, good,0.9719838207297467
