,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,rating-sent,goodness-sent
953,unitlike,1,extra,three,meals,adj-quant,num-num,noun-unit_like,They consumed an extra three meals., good,0.9746157053891263
954,unitlike,1,extra,five,pages,adj-quant,num-num,noun-unit_like,They consumed an extra five pages., good,0.9918076784730243
955,unitlike,1,extra,five,acts,adj-quant,num-num,noun-unit_like,They consumed an extra five acts., bad,0.4546874377518709
956,unitlike,1,extra,five,paragraphs,adj-quant,num-num,noun-unit_like,They consumed an extra five paragraphs., good,0.9845825802742014
957,unitlike,1,extra,five,awards,adj-quant,num-num,noun-unit_like,They consumed an extra five awards., good,0.9091347790624136
958,unitlike,1,extra,five,meals,adj-quant,num-num,noun-unit_like,They consumed an extra five meals., good,0.9880107388618194
959,unitlike,1,extra,twenty,pages,adj-quant,num-num,noun-unit_like,They consumed an extra twenty pages., good,0.9880608648821452
960,unitlike,1,extra,twenty,acts,adj-quant,num-num,noun-unit_like,They consumed an extra twenty acts., bad,0.1827419227695639
961,unitlike,1,extra,twenty,paragraphs,adj-quant,num-num,noun-unit_like,They consumed an extra twenty paragraphs., good,0.9824791871749908
962,unitlike,1,extra,twenty,awards,adj-quant,num-num,noun-unit_like,They consumed an extra twenty awards., good,0.7857318441237414
963,unitlike,1,extra,twenty,meals,adj-quant,num-num,noun-unit_like,They consumed an extra twenty meals., good,0.9649689676846176
964,unitlike,1,measly,three,pages,adj-quant,num-num,noun-unit_like,They consumed a measly three pages., good,0.9796169726027126
965,unitlike,1,measly,three,acts,adj-quant,num-num,noun-unit_like,They consumed a measly three acts., good,0.8867657978831857
966,unitlike,1,measly,three,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a measly three paragraphs., good,0.9762884355514162
967,unitlike,1,measly,three,awards,adj-quant,num-num,noun-unit_like,They consumed a measly three awards., good,0.9557101387979297
968,unitlike,1,measly,three,meals,adj-quant,num-num,noun-unit_like,They consumed a measly three meals., good,0.9775213440653816
969,unitlike,1,measly,five,pages,adj-quant,num-num,noun-unit_like,They consumed a measly five pages., good,0.9741929931985625
970,unitlike,1,measly,five,acts,adj-quant,num-num,noun-unit_like,They consumed a measly five acts., good,0.8121595645980293
971,unitlike,1,measly,five,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a measly five paragraphs., good,0.9793473192106834
972,unitlike,1,measly,five,awards,adj-quant,num-num,noun-unit_like,They consumed a measly five awards., good,0.9447247875593877
973,unitlike,1,measly,five,meals,adj-quant,num-num,noun-unit_like,They consumed a measly five meals., good,0.9708837041686603
974,unitlike,1,measly,twenty,pages,adj-quant,num-num,noun-unit_like,They consumed a measly twenty pages., good,0.9792425963458832
975,unitlike,1,measly,twenty,acts,adj-quant,num-num,noun-unit_like,They consumed a measly twenty acts., bad,0.4883393465945193
976,unitlike,1,measly,twenty,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a measly twenty paragraphs., good,0.9762172100980001
977,unitlike,1,measly,twenty,awards,adj-quant,num-num,noun-unit_like,They consumed a measly twenty awards., good,0.8927936587811446
978,unitlike,1,measly,twenty,meals,adj-quant,num-num,noun-unit_like,They consumed a measly twenty meals., good,0.9547749984286132
979,unitlike,1,substantial,three,pages,adj-quant,num-num,noun-unit_like,They consumed a substantial three pages., good,0.9970169421851869
980,unitlike,1,substantial,three,acts,adj-quant,num-num,noun-unit_like,They consumed a substantial three acts., good,0.821289798068582
981,unitlike,1,substantial,three,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a substantial three paragraphs., good,0.9882781277794112
982,unitlike,1,substantial,three,awards,adj-quant,num-num,noun-unit_like,They consumed a substantial three awards., good,0.7371551156075125
983,unitlike,1,substantial,three,meals,adj-quant,num-num,noun-unit_like,They consumed a substantial three meals., good,0.9914176256581383
984,unitlike,1,substantial,five,pages,adj-quant,num-num,noun-unit_like,They consumed a substantial five pages., good,0.9985197670271363
985,unitlike,1,substantial,five,acts,adj-quant,num-num,noun-unit_like,They consumed a substantial five acts., good,0.8457962479919449
986,unitlike,1,substantial,five,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a substantial five paragraphs., good,0.9882728830013041
987,unitlike,1,substantial,five,awards,adj-quant,num-num,noun-unit_like,They consumed a substantial five awards., good,0.9075839320612196
988,unitlike,1,substantial,five,meals,adj-quant,num-num,noun-unit_like,They consumed a substantial five meals., good,0.9972662122222093
989,unitlike,1,substantial,twenty,pages,adj-quant,num-num,noun-unit_like,They consumed a substantial twenty pages., good,0.9983071532841381
990,unitlike,1,substantial,twenty,acts,adj-quant,num-num,noun-unit_like,They consumed a substantial twenty acts., good,0.6987522531319713
991,unitlike,1,substantial,twenty,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a substantial twenty paragraphs., good,0.9958443337778612
992,unitlike,1,substantial,twenty,awards,adj-quant,num-num,noun-unit_like,They consumed a substantial twenty awards., good,0.8086555622505108
993,unitlike,1,substantial,twenty,meals,adj-quant,num-num,noun-unit_like,They consumed a substantial twenty meals., good,0.9936841294904634
994,unitlike,1,record-setting,three,pages,adj-quant,num-num,noun-unit_like,They consumed a record-setting three pages., good,0.9899122521239284
995,unitlike,1,record-setting,three,acts,adj-quant,num-num,noun-unit_like,They consumed a record-setting three acts., good,0.9390294285088068
996,unitlike,1,record-setting,three,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a record-setting three paragraphs., good,0.9962067902647525
997,unitlike,1,record-setting,three,awards,adj-quant,num-num,noun-unit_like,They consumed a record-setting three awards., good,0.9609178207273358
998,unitlike,1,record-setting,three,meals,adj-quant,num-num,noun-unit_like,They consumed a record-setting three meals., good,0.99803327105091
999,unitlike,1,record-setting,five,pages,adj-quant,num-num,noun-unit_like,They consumed a record-setting five pages., good,0.9917593974586222
1000,unitlike,1,record-setting,five,acts,adj-quant,num-num,noun-unit_like,They consumed a record-setting five acts., good,0.9565518724989126
1001,unitlike,1,record-setting,five,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a record-setting five paragraphs., good,0.9967756025708893
1002,unitlike,1,record-setting,five,awards,adj-quant,num-num,noun-unit_like,They consumed a record-setting five awards., good,0.9860651189504376
1003,unitlike,1,record-setting,five,meals,adj-quant,num-num,noun-unit_like,They consumed a record-setting five meals., good,0.9988613587444592
1004,unitlike,1,record-setting,twenty,pages,adj-quant,num-num,noun-unit_like,They consumed a record-setting twenty pages., good,0.9958650132976693
1005,unitlike,1,record-setting,twenty,acts,adj-quant,num-num,noun-unit_like,They consumed a record-setting twenty acts., good,0.8409616840795903
1006,unitlike,1,record-setting,twenty,paragraphs,adj-quant,num-num,noun-unit_like,They consumed a record-setting twenty paragraphs., good,0.9980514471987454
1007,unitlike,1,record-setting,twenty,awards,adj-quant,num-num,noun-unit_like,They consumed a record-setting twenty awards., good,0.9832535098845065
1008,unitlike,1,record-setting,twenty,meals,adj-quant,num-num,noun-unit_like,They consumed a record-setting twenty meals., good,0.9991891272951001
1009,unitlike,2,astonishing,three,pages,adj-ambig,num-num,noun-unit_like,It lasted an astonishing three pages., good,0.998969364569894
1010,unitlike,2,astonishing,three,acts,adj-ambig,num-num,noun-unit_like,It lasted an astonishing three acts., good,0.9992061145439413
1011,unitlike,2,astonishing,three,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an astonishing three paragraphs., good,0.998162612866261
1012,unitlike,2,astonishing,three,awards,adj-ambig,num-num,noun-unit_like,It lasted an astonishing three awards., good,0.8345109536189541
1013,unitlike,2,astonishing,three,meals,adj-ambig,num-num,noun-unit_like,It lasted an astonishing three meals., good,0.9982499932506385
1014,unitlike,2,astonishing,five,pages,adj-ambig,num-num,noun-unit_like,It lasted an astonishing five pages., good,0.9991631969151449
1015,unitlike,2,astonishing,five,acts,adj-ambig,num-num,noun-unit_like,It lasted an astonishing five acts., good,0.9994942441376348
1016,unitlike,2,astonishing,five,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an astonishing five paragraphs., good,0.9985265021655315
1017,unitlike,2,astonishing,five,awards,adj-ambig,num-num,noun-unit_like,It lasted an astonishing five awards., good,0.9108727346491233
1018,unitlike,2,astonishing,five,meals,adj-ambig,num-num,noun-unit_like,It lasted an astonishing five meals., good,0.9989393845505796
1019,unitlike,2,astonishing,twenty,pages,adj-ambig,num-num,noun-unit_like,It lasted an astonishing twenty pages., good,0.9993576896696539
1020,unitlike,2,astonishing,twenty,acts,adj-ambig,num-num,noun-unit_like,It lasted an astonishing twenty acts., good,0.9993712192255363
1021,unitlike,2,astonishing,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an astonishing twenty paragraphs., good,0.9989443896490108
1022,unitlike,2,astonishing,twenty,awards,adj-ambig,num-num,noun-unit_like,It lasted an astonishing twenty awards., good,0.992008362294932
1023,unitlike,2,astonishing,twenty,meals,adj-ambig,num-num,noun-unit_like,It lasted an astonishing twenty meals., good,0.9988394861176799
1024,unitlike,2,incredible,three,pages,adj-ambig,num-num,noun-unit_like,It lasted an incredible three pages., good,0.9970050837361989
1025,unitlike,2,incredible,three,acts,adj-ambig,num-num,noun-unit_like,It lasted an incredible three acts., good,0.9974586774415136
1026,unitlike,2,incredible,three,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an incredible three paragraphs., good,0.9962709253329266
1027,unitlike,2,incredible,three,awards,adj-ambig,num-num,noun-unit_like,It lasted an incredible three awards., bad,0.07874144571313302
1028,unitlike,2,incredible,three,meals,adj-ambig,num-num,noun-unit_like,It lasted an incredible three meals., good,0.9612507480087858
1029,unitlike,2,incredible,five,pages,adj-ambig,num-num,noun-unit_like,It lasted an incredible five pages., good,0.9975362226937433
1030,unitlike,2,incredible,five,acts,adj-ambig,num-num,noun-unit_like,It lasted an incredible five acts., good,0.9981260142081638
1031,unitlike,2,incredible,five,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an incredible five paragraphs., good,0.9974102774322227
1032,unitlike,2,incredible,five,awards,adj-ambig,num-num,noun-unit_like,It lasted an incredible five awards., bad,0.17770188552739052
1033,unitlike,2,incredible,five,meals,adj-ambig,num-num,noun-unit_like,It lasted an incredible five meals., good,0.9845267904829693
1034,unitlike,2,incredible,twenty,pages,adj-ambig,num-num,noun-unit_like,It lasted an incredible twenty pages., good,0.9977418589452621
1035,unitlike,2,incredible,twenty,acts,adj-ambig,num-num,noun-unit_like,It lasted an incredible twenty acts., good,0.998159035557683
1036,unitlike,2,incredible,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an incredible twenty paragraphs., good,0.9979907710084045
1037,unitlike,2,incredible,twenty,awards,adj-ambig,num-num,noun-unit_like,It lasted an incredible twenty awards., good,0.7507628620482888
1038,unitlike,2,incredible,twenty,meals,adj-ambig,num-num,noun-unit_like,It lasted an incredible twenty meals., good,0.9662858186629166
1039,unitlike,2,impressive,three,pages,adj-ambig,num-num,noun-unit_like,It lasted an impressive three pages., good,0.9984397760169391
1040,unitlike,2,impressive,three,acts,adj-ambig,num-num,noun-unit_like,It lasted an impressive three acts., good,0.9989932644985563
1041,unitlike,2,impressive,three,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an impressive three paragraphs., good,0.998335227972827
1042,unitlike,2,impressive,three,awards,adj-ambig,num-num,noun-unit_like,It lasted an impressive three awards., bad,0.47230082396569606
1043,unitlike,2,impressive,three,meals,adj-ambig,num-num,noun-unit_like,It lasted an impressive three meals., good,0.9872151317507448
1044,unitlike,2,impressive,five,pages,adj-ambig,num-num,noun-unit_like,It lasted an impressive five pages., good,0.9987279038012057
1045,unitlike,2,impressive,five,acts,adj-ambig,num-num,noun-unit_like,It lasted an impressive five acts., good,0.9993306264305114
1046,unitlike,2,impressive,five,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an impressive five paragraphs., good,0.9987717738878699
1047,unitlike,2,impressive,five,awards,adj-ambig,num-num,noun-unit_like,It lasted an impressive five awards., good,0.892107185950108
1048,unitlike,2,impressive,five,meals,adj-ambig,num-num,noun-unit_like,It lasted an impressive five meals., good,0.9957995098415243
1049,unitlike,2,impressive,twenty,pages,adj-ambig,num-num,noun-unit_like,It lasted an impressive twenty pages., good,0.999216723221536
1050,unitlike,2,impressive,twenty,acts,adj-ambig,num-num,noun-unit_like,It lasted an impressive twenty acts., good,0.9991839999092978
1051,unitlike,2,impressive,twenty,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted an impressive twenty paragraphs., good,0.9992532622475112
1052,unitlike,2,impressive,twenty,awards,adj-ambig,num-num,noun-unit_like,It lasted an impressive twenty awards., good,0.9766594683074146
1053,unitlike,2,impressive,twenty,meals,adj-ambig,num-num,noun-unit_like,It lasted an impressive twenty meals., good,0.9965851623657288
1054,unitlike,2,disappointing,three,pages,adj-ambig,num-num,noun-unit_like,It lasted a disappointing three pages., good,0.9981181463112418
1055,unitlike,2,disappointing,three,acts,adj-ambig,num-num,noun-unit_like,It lasted a disappointing three acts., good,0.9978617279677515
1056,unitlike,2,disappointing,three,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted a disappointing three paragraphs., good,0.9974135572218304
1057,unitlike,2,disappointing,three,awards,adj-ambig,num-num,noun-unit_like,It lasted a disappointing three awards., good,0.9391103068401802
1058,unitlike,2,disappointing,three,meals,adj-ambig,num-num,noun-unit_like,It lasted a disappointing three meals., good,0.9758977328256383
1059,unitlike,2,disappointing,five,pages,adj-ambig,num-num,noun-unit_like,It lasted a disappointing five pages., good,0.9983948334600746
1060,unitlike,2,disappointing,five,acts,adj-ambig,num-num,noun-unit_like,It lasted a disappointing five acts., good,0.998453424382585
1061,unitlike,2,disappointing,five,paragraphs,adj-ambig,num-num,noun-unit_like,It lasted a disappointing five paragraphs., good,0.9978784763193325
1062,unitlike,2,disappointing,five,awards,adj-ambig,num-num,noun-unit_like,It lasted a disappointing five awards., good,0.9654038449600525
1063,unitlike,2,disappointing,five,meals,adj-ambig,num-num,noun-unit_like,It lasted a disappointing five meals., good,0.9775005397000064
1064,unitlike,2,disappointing,twenty,pages,adj-ambig,num-num,noun-unit_like,It lasted a disappointing twenty pages., good,0.9983360029807653
